( fax: [
    customer_id("ALFKI"), "030-0076545";
    customer_id("FURIB") -> "Lino Rodriguez",
    customer_id("GALED") -> "Eduardo Saavedra",
    customer_id("GODOS") -> "Jos Pedro Freyre",
    customer_id("GOURL") -> "Andr Fonseca",
    customer_id("GREAL") -> "Howard Snyder",
    customer_id("GROSR") -> "Manuel Pereira",
    customer_id("HANAR") -> "Mario Pontes",
    customer_id("HILAA") -> "Carlos Hernndez",
    customer_id("HUNGC") -> "Yoshi Latimer",
    customer_id("HUNGO") -> "Patricia McKenna",
    customer_id("ISLAT") -> "Helen Bennett",
    customer_id("KOENE") -> "Philip Cramer",
    customer_id("LACOR") -> "Daniel Tonini",
    customer_id("LAMAI") -> "Annette Roulet",
    customer_id("LAUGB") -> "Yoshi Tannamuri",
    customer_id("LAZYK") -> "John Steel",
    customer_id("LEHMS") -> "Renate Messner",
    customer_id("LETSS") -> "Jaime Yorres",
    customer_id("LILAS") -> "Carlos Gonzlez",
    customer_id("LINOD") -> "Felipe Izquierdo",
    customer_id("LONEP") -> "Fran Wilson",
    customer_id("MAGAA") -> "Giovanni Rovelli",
    customer_id("MAISD") -> "Catherine Dewey",
    customer_id("MEREP") -> "Jean Fresnire",
    customer_id("MORGK") -> "Alexander Feuer",
    customer_id("NORTS") -> "Simon Crowther",
    customer_id("OCEAN") -> "Yvonne Moncada",
    customer_id("OLDWO") -> "Rene Phillips",
    customer_id("OTTIK") -> "Henriette Pfalzheim",
    customer_id("PARIS") -> "Marie Bertrand",
    customer_id("PERIC") -> "Guillermo Fernndez",
    customer_id("PICCO") -> "Georg Pipps",
    customer_id("PRINI") -> "Isabel de Castro",
    customer_id("QUEDE") -> "Bernardo Batista",
    customer_id("QUEEN") -> "Lcia Carvalho",
    customer_id("QUICK") -> "Horst Kloss",
    customer_id("RANCH") -> "Sergio Gutirrez",
    customer_id("RATTC") -> "Paula Wilson",
    customer_id("REGGC") -> "Maurizio Moroni",
    customer_id("RICAR") -> "Janete Limeira",
    customer_id("RICSU") -> "Michael Holz",
    customer_id("ROMEY") -> "Alejandra Camino",
    customer_id("SANTG") -> "Jonas Bergulfsen",
    customer_id("SAVEA") -> "Jose Pavarotti",
    customer_id("SEVES") -> "Hari Kumar",
    customer_id("SIMOB") -> "Jytte Petersen",
    customer_id("SPECD") -> "Dominique Perrier",
    customer_id("SPLIR") -> "Art Braunschweiger",
    customer_id("SUPRD") -> "Pascale Cartrain",
    customer_id("THEBI") -> "Liz Nixon",
    customer_id("THECR") -> "Liu Wong",
    customer_id("TOMSP") -> "Karin Josephs",
    customer_id("TORTU") -> "Miguel Angel Paolino",
    customer_id("TRADH") -> "Anabela Domingues",
    customer_id("TRAIH") -> "Helvetius Nagy",
    customer_id("VAFFE") -> "Palle Ibsen",
    customer_id("VICTE") -> "Mary Saveley",
    customer_id("VINET") -> "Paul Henriot",
    customer_id("WANDK") -> "Rita Mller",
    customer_id("WARTH") -> "Pirkko Koskitalo",
    customer_id("WELLI") -> "Paula Parente",
    customer_id("WHITC") -> "Karl Jablonski",
    customer_id("WILMK") -> "Matti Karttunen",
    customer_id("WOLZA") -> "Zbyszek Piestrzeniewicz",
    supplier_id(1) -> "Charlotte Cooper",
    supplier_id(2) -> "Shelley Burke",
    supplier_id(3) -> "Regina Murphy",
    supplier_id(4) -> "Yoshi Nagase",
    supplier_id(5) -> "Antonio del Valle Saavedra ",
    supplier_id(6) -> "Mayumi Ohno",
    supplier_id(7) -> "Ian Devling",
    supplier_id(8) -> "Peter Wilson",
    supplier_id(9) -> "Lars Peterson",
    supplier_id(10) -> "Carlos Diaz",
    supplier_id(11) -> "Petra Winkler",
    supplier_id(12) -> "Martin Bein",
    supplier_id(13) -> "Sven Petersen",
    supplier_id(14) -> "Elio Rossi",
    supplier_id(15) -> "Beate Vileid",
    supplier_id(16) -> "Cheryl Saylor",
    supplier_id(17) -> "Michael Bjrn",
    supplier_id(18) -> "Guylne Nodier",
    supplier_id(19) -> "Robb Merchant",
    supplier_id(20) -> "Chandra Leka",
    supplier_id(21) -> "Niels Petersen",
    supplier_id(22) -> "Dirk Luchte",
    supplier_id(23) -> "Anne Heikkonen",
    supplier_id(24) -> "Wendy Mackenzie",
    supplier_id(25) -> "Jean-Guy Lauzon",
    supplier_id(26) -> "Giovanni Giudici",
    supplier_id(27) -> "Marie Delamare",
    supplier_id(28) -> "Eliane Noz",
    supplier_id(29) -> "Chantal Goulet"
  ],
  discontinued: [
    product_id(1), false;
    product_id(2), false;
    product_id(3), false;
    product_id(4), false;
    product_id(5), true;
    product_id(6), false;
    product_id(7), false;
    product_id(8), false;
    product_id(9), true;
    product_id(10), false;
    product_id(11), false;
    product_id(12), false;
    product_id(13), false;
    product_id(14), false;
    product_id(15), false;
    product_id(16), false;
    product_id(17), true;
    product_id(18), false;
    product_id(19), false;
    product_id(20), false;
    product_id(21), false;
    product_id(22), false;
    product_id(23), false;
    product_id(24), true;
    product_id(25), false;
    product_id(26), false;
    product_id(27), false;
    product_id(28), true;
    product_id(29), true;
    product_id(30), false;
    product_id(31), false;
    product_id(32), false;
    product_id(33), false;
    product_id(34), false;
    product_id(35), false;
    product_id(36), false;
    product_id(37), false;
    product_id(38), false;
    product_id(39), false;
    product_id(40), false;
    product_id(41), false;
    product_id(42), true;
    product_id(43), false;
    product_id(44), false;
    product_id(45), false;
    product_id(46), false;
    product_id(47), false;
    product_id(48), false;
    product_id(49), false;
    product_id(50), false;
    product_id(51), false;
    product_id(52), false;
    product_id(53), true;
    product_id(54), false;
    product_id(55), false;
    product_id(56), false;
    product_id(57), false;
    product_id(58), false;
    product_id(59), false;
    product_id(60), false;
    product_id(61), false;
    product_id(62), false;
    product_id(63), false;
    product_id(64), false;
    product_id(65), false;
    product_id(66), false;
    product_id(67), false;
    product_id(68), false;
    product_id(69), false;
    product_id(70), false;
    product_id(71), false;
    product_id(72), false;
    product_id(73), false;
    product_id(74), false;
    product_id(75), false;
    product_id(76), false;
    product_id(77), false
  ],
  order_detail: [
    order_id(10248), product_id(11);
    order_id(10248), product_id(42);
    order_id(10248), product_id(72);
    order_id(10249), product_id(14);
    order_id(10249), product_id(51);
    order_id(10250), product_id(41);
    order_id(10250), product_id(51);
    order_id(10250), product_id(65);
    order_id(10251), product_id(22);
    order_id(10251), product_id(57);
    order_id(10251), product_id(65);
    order_id(10252), product_id(20);
    order_id(10252), product_id(33);
    order_id(10252), product_id(60);
    order_id(10253), product_id(31);
    order_id(10253), product_id(39);
    order_id(10253), product_id(49);
    order_id(10254), product_id(24);
    order_id(10254), product_id(55);
    order_id(10254), product_id(74);
    order_id(10255), product_id(2);
    order_id(10255), product_id(16);
    order_id(10255), product_id(36);
    order_id(10255), product_id(59);
    order_id(10256), product_id(53);
    order_id(10256), product_id(77);
    order_id(10257), product_id(27);
    order_id(10257), product_id(39);
    order_id(10257), product_id(77);
    order_id(10258), product_id(2);
    order_id(10258), product_id(5);
    order_id(10258), product_id(32);
    order_id(10259), product_id(21);
    order_id(10259), product_id(37);
    order_id(10260), product_id(41);
    order_id(10260), product_id(57);
    order_id(10260), product_id(62);
    order_id(10260), product_id(70);
    order_id(10261), product_id(21);
    order_id(10261), product_id(35);
    order_id(10262), product_id(5);
    order_id(10262), product_id(7);
    order_id(10262), product_id(56);
    order_id(10263), product_id(16);
    order_id(10263), product_id(24);
    order_id(10263), product_id(30);
    order_id(10263), product_id(74);
    order_id(10264), product_id(2);
    order_id(10264), product_id(41);
    order_id(10265), product_id(17);
    order_id(10265), product_id(70);
    order_id(10266), product_id(12);
    order_id(10267), product_id(40);
    order_id(10267), product_id(59);
    order_id(10267), product_id(76);
    order_id(10268), product_id(29);
    order_id(10268), product_id(72);
    order_id(10269), product_id(33);
    order_id(10269), product_id(72);
    order_id(10270), product_id(36);
    order_id(10270), product_id(43);
    order_id(10271), product_id(33);
    order_id(10272), product_id(20);
    order_id(10272), product_id(31);
    order_id(10272), product_id(72);
    order_id(10273), product_id(10);
    order_id(10273), product_id(31);
    order_id(10273), product_id(33);
    order_id(10273), product_id(40);
    order_id(10273), product_id(76);
    order_id(10274), product_id(71);
    order_id(10274), product_id(72);
    order_id(10275), product_id(24);
    order_id(10275), product_id(59);
    order_id(10276), product_id(10);
    order_id(10276), product_id(13);
    order_id(10277), product_id(28);
    order_id(10277), product_id(62);
    order_id(10278), product_id(44);
    order_id(10278), product_id(59);
    order_id(10278), product_id(63);
    order_id(10278), product_id(73);
    order_id(10279), product_id(17);
    order_id(10280), product_id(24);
    order_id(10280), product_id(55);
    order_id(10280), product_id(75);
    order_id(10281), product_id(19);
    order_id(10281), product_id(24);
    order_id(10281), product_id(35);
    order_id(10282), product_id(30);
    order_id(10282), product_id(57);
    order_id(10283), product_id(15);
    order_id(10283), product_id(19);
    order_id(10283), product_id(60);
    order_id(10283), product_id(72);
    order_id(10284), product_id(27);
    order_id(10284), product_id(44);
    order_id(10284), product_id(60);
    order_id(10284), product_id(67);
    order_id(10285), product_id(1);
    order_id(10285), product_id(40);
    order_id(10285), product_id(53);
    order_id(10286), product_id(35);
    order_id(10286), product_id(62);
    order_id(10287), product_id(16);
    order_id(10287), product_id(34);
    order_id(10287), product_id(46);
    order_id(10288), product_id(54);
    order_id(10288), product_id(68);
    order_id(10289), product_id(3);
    order_id(10289), product_id(64);
    order_id(10290), product_id(5);
    order_id(10290), product_id(29);
    order_id(10290), product_id(49);
    order_id(10290), product_id(77);
    order_id(10291), product_id(13);
    order_id(10291), product_id(44);
    order_id(10291), product_id(51);
    order_id(10292), product_id(20);
    order_id(10293), product_id(18);
    order_id(10293), product_id(24);
    order_id(10293), product_id(63);
    order_id(10293), product_id(75);
    order_id(10294), product_id(1);
    order_id(10294), product_id(17);
    order_id(10294), product_id(43);
    order_id(10294), product_id(60);
    order_id(10294), product_id(75);
    order_id(10295), product_id(56);
    order_id(10296), product_id(11);
    order_id(10296), product_id(16);
    order_id(10296), product_id(69);
    order_id(10297), product_id(39);
    order_id(10297), product_id(72);
    order_id(10298), product_id(2);
    order_id(10298), product_id(36);
    order_id(10298), product_id(59);
    order_id(10298), product_id(62);
    order_id(10299), product_id(19);
    order_id(10299), product_id(70);
    order_id(10300), product_id(66);
    order_id(10300), product_id(68);
    order_id(10301), product_id(40);
    order_id(10301), product_id(56);
    order_id(10302), product_id(17);
    order_id(10302), product_id(28);
    order_id(10302), product_id(43);
    order_id(10303), product_id(40);
    order_id(10303), product_id(65);
    order_id(10303), product_id(68);
    order_id(10304), product_id(49);
    order_id(10304), product_id(59);
    order_id(10304), product_id(71);
    order_id(10305), product_id(18);
    order_id(10305), product_id(29);
    order_id(10305), product_id(39);
    order_id(10306), product_id(30);
    order_id(10306), product_id(53);
    order_id(10306), product_id(54);
    order_id(10307), product_id(62);
    order_id(10307), product_id(68);
    order_id(10308), product_id(69);
    order_id(10308), product_id(70);
    order_id(10309), product_id(4);
    order_id(10309), product_id(6);
    order_id(10309), product_id(42);
    order_id(10309), product_id(43);
    order_id(10309), product_id(71);
    order_id(10310), product_id(16);
    order_id(10310), product_id(62);
    order_id(10311), product_id(42);
    order_id(10311), product_id(69);
    order_id(10312), product_id(28);
    order_id(10312), product_id(43);
    order_id(10312), product_id(53);
    order_id(10312), product_id(75);
    order_id(10313), product_id(36);
    order_id(10314), product_id(32);
    order_id(10314), product_id(58);
    order_id(10314), product_id(62);
    order_id(10315), product_id(34);
    order_id(10315), product_id(70);
    order_id(10316), product_id(41);
    order_id(10316), product_id(62);
    order_id(10317), product_id(1);
    order_id(10318), product_id(41);
    order_id(10318), product_id(76);
    order_id(10319), product_id(17);
    order_id(10319), product_id(28);
    order_id(10319), product_id(76);
    order_id(10320), product_id(71);
    order_id(10321), product_id(35);
    order_id(10322), product_id(52);
    order_id(10323), product_id(15);
    order_id(10323), product_id(25);
    order_id(10323), product_id(39);
    order_id(10324), product_id(16);
    order_id(10324), product_id(35);
    order_id(10324), product_id(46);
    order_id(10324), product_id(59);
    order_id(10324), product_id(63);
    order_id(10325), product_id(6);
    order_id(10325), product_id(13);
    order_id(10325), product_id(14);
    order_id(10325), product_id(31);
    order_id(10325), product_id(72);
    order_id(10326), product_id(4);
    order_id(10326), product_id(57);
    order_id(10326), product_id(75);
    order_id(10327), product_id(2);
    order_id(10327), product_id(11);
    order_id(10327), product_id(30);
    order_id(10327), product_id(58);
    order_id(10328), product_id(59);
    order_id(10328), product_id(65);
    order_id(10328), product_id(68);
    order_id(10329), product_id(19);
    order_id(10329), product_id(30);
    order_id(10329), product_id(38);
    order_id(10329), product_id(56);
    order_id(10330), product_id(26);
    order_id(10330), product_id(72);
    order_id(10331), product_id(54);
    order_id(10332), product_id(18);
    order_id(10332), product_id(42);
    order_id(10332), product_id(47);
    order_id(10333), product_id(14);
    order_id(10333), product_id(21);
    order_id(10333), product_id(71);
    order_id(10334), product_id(52);
    order_id(10334), product_id(68);
    order_id(10335), product_id(2);
    order_id(10335), product_id(31);
    order_id(10335), product_id(32);
    order_id(10335), product_id(51);
    order_id(10336), product_id(4);
    order_id(10337), product_id(23);
    order_id(10337), product_id(26);
    order_id(10337), product_id(36);
    order_id(10337), product_id(37);
    order_id(10337), product_id(72);
    order_id(10338), product_id(17);
    order_id(10338), product_id(30);
    order_id(10339), product_id(4);
    order_id(10339), product_id(17);
    order_id(10339), product_id(62);
    order_id(10340), product_id(18);
    order_id(10340), product_id(41);
    order_id(10340), product_id(43);
    order_id(10341), product_id(33);
    order_id(10341), product_id(59);
    order_id(10342), product_id(2);
    order_id(10342), product_id(31);
    order_id(10342), product_id(36);
    order_id(10342), product_id(55);
    order_id(10343), product_id(64);
    order_id(10343), product_id(68);
    order_id(10343), product_id(76);
    order_id(10344), product_id(4);
    order_id(10344), product_id(8);
    order_id(10345), product_id(8);
    order_id(10345), product_id(19);
    order_id(10345), product_id(42);
    order_id(10346), product_id(17);
    order_id(10346), product_id(56);
    order_id(10347), product_id(25);
    order_id(10347), product_id(39);
    order_id(10347), product_id(40);
    order_id(10347), product_id(75);
    order_id(10348), product_id(1);
    order_id(10348), product_id(23);
    order_id(10349), product_id(54);
    order_id(10350), product_id(50);
    order_id(10350), product_id(69);
    order_id(10351), product_id(38);
    order_id(10351), product_id(41);
    order_id(10351), product_id(44);
    order_id(10351), product_id(65);
    order_id(10352), product_id(24);
    order_id(10352), product_id(54);
    order_id(10353), product_id(11);
    order_id(10353), product_id(38);
    order_id(10354), product_id(1);
    order_id(10354), product_id(29);
    order_id(10355), product_id(24);
    order_id(10355), product_id(57);
    order_id(10356), product_id(31);
    order_id(10356), product_id(55);
    order_id(10356), product_id(69);
    order_id(10357), product_id(10);
    order_id(10357), product_id(26);
    order_id(10357), product_id(60);
    order_id(10358), product_id(24);
